userID,songID,Rating,
0JlW0y,5WSL7UTa38jMWoBzObD4BD,0,FALSE
0JlW0y,6otiaV2fagE3s8IvP6WkwG,0,FALSE
0JlW0y,2xar08Fq5xra2KKZs5Bw9j,0,FALSE
0JlW0y,4aY0tZIaboefmkBEsjAovI,0,FALSE
0JlW0y,2Tc9VznHtQUmfOgE3L1RdN,0,FALSE
0JlW0y,7iL6o9tox1zgHpKUfh9vuC,0,FALSE
0JlW0y,1l1YTy9nJ0trwhsCGcimly,0,FALSE
0JlW0y,0Q0IVlqMV64kNLlwjPj0Hl,0,FALSE
0JlW0y,6HSXNV0b4M4cLJ7ljgVVeh,0,FALSE
0JlW0y,6jq6rcOikCZAmjliAgAmfT,0,FALSE
0JlW0y,76I3PmbGZazzNlEwlp1y85,0,FALSE
0JlW0y,6dBUzqjtbnIa1TwYbyw5CM,0,FALSE
0JlW0y,4xhsWYTOGcal8zt0J161CU,0,FALSE
0JlW0y,629DixmZGHc7ILtEntuiWE,0,FALSE
0JlW0y,6h5PAsRni4IRlxWr6uDPTP,0,FALSE
0JlW0y,7txxAtOMwLLnQTpKeBL6bp,0,FALSE
0JlW0y,003vvx7Niy0yvhvHt4a68B,0,FALSE
0JlW0y,745H5CctFr12Mo7cqa1BMH,0,FALSE
0JlW0y,3vkCueOmm7xQDoJ17W1Pm3,0,FALSE
0JlW0y,7GAaTpSoTWUTbP2Yxlt4Hd,0,FALSE
0JlW0y,5O2P9iiztwhomNh8xkR9lJ,0,FALSE
0JlW0y,68Dni7IE4VyPkTOH9mRWHr,0,FALSE
0JlW0y,6AI3ezQ4o3HUoP6Dhudph3,0,FALSE
0JlW0y,23oxJmDc1V9uLUSmN2LIvx,0,FALSE
0JlW0y,6MpCaSIOfqBqbMED4kXgNY,0,FALSE
0JlW0y,4UZifG6wVTl3dFIeHKLi8y,0,FALSE
0JlW0y,3eh51r6rFWAlGQRlHx9QnQ,0,FALSE
0JlW0y,4fiOTntQKr24p07FvQDHZE,0,FALSE
0JlW0y,52eIcoLUM25zbQupAZYoFh,1,TRUE
0JlW0y,7s25THrKz86DM225dOYwnr,0,FALSE
0JlW0y,56eGOeSsqdg3FLxdo83TwV,1,TRUE
0JlW0y,3dPQuX8Gs42Y7b454ybpMR,0,FALSE
0JlW0y,31Tp5iKrVUayn65qhg06nE,0,FALSE
0JlW0y,4TJUS843fKiqqIzycM74Oy,0,FALSE
0JlW0y,0jfNgP8sP2tnOloYDw0HoM,0,FALSE
0JlW0y,7qEHsqek33rTcFNT9PFqLf,0,FALSE
0JlW0y,3SdTKo2uVsxFblQjpScoHy,0,FALSE
0JlW0y,0mflMxspEfB0VbI1kyLiAv,0,FALSE
0JlW0y,6YUTL4dYpB9xZO5qExPf05,0,FALSE
0JlW0y,2aPTvyE09vUCRwVvj0I8WK,0,FALSE
0JlW0y,62AuGbAkt8Ox2IrFFb8GKV,0,FALSE
0JlW0y,7snQQk1zcKl8gZ92AnueZW,1,TRUE
0JlW0y,0BRHnOFm6sjxN1i9LJrUDu,0,FALSE
0JlW0y,383Xl5QTigwj3QiA3Qc6S7,0,FALSE
0JlW0y,6GG73Jik4jUlQCkKg9JuGO,0,FALSE
0JlW0y,4OROzZUy6gOWN4UGQVaZMF,0,FALSE
0JlW0y,31oMgUpAn5VNb3mXshUM8m,0,FALSE
0JlW0y,7uWFUpGuEfmxYeymkV95jn,0,FALSE
0JlW0y,0GO8y8jQk1PkHzS31d699N,0,FALSE
0JlW0y,2d8JP84HNLKhmd6IYOoupQ,0,FALSE
0JlW0y,1kuGVB7EU95pJObxwvfwKS,0,FALSE
0JlW0y,0nrRP2bk19rLc0orkWPQk2,0,FALSE
0JlW0y,7fcfNW0XxTWlwVlftzfDOR,0,FALSE
0JlW0y,46kspZSY3aKmwQe7O77fCC,1,TRUE
0JlW0y,1hlveB9M6ijHZRbzZ2teyh,0,FALSE
0JlW0y,4Ssi6tKwrTHi5qvDndrZRP,0,FALSE
0JlW0y,35PKfoynRpVFoAUE3D5Kc6,0,FALSE
0JlW0y,7GX5flRQZVHRAGd6B4TmDO,1,TRUE
0JzJk6,3zBhihYUHBmGd2bcQIobrF,0,FALSE
0JzJk6,5oQcOu1omDykbIPSdSQQNJ,0,FALSE
0JzJk6,3CIOopLwvyMvXk97ZEksKO,0,FALSE
0JzJk6,1k1Bqnv2R0uJXQN4u6LKYt,0,FALSE
0JzJk6,2SHnUyZq0zwmvRIl4WY77G,0,FALSE
0JzJk6,2dU4FegjbgW5qkdrUdzogT,0,FALSE
0JzJk6,1fDsrQ23eTAVFElUMaf38X,0,FALSE
0JzJk6,4Dvkj6JhhA12EX05fT7y2e,1,TRUE
0JzJk6,0ZUo4YjG4saFnEJhdWp9Bt,0,FALSE
0JzJk6,6UkMcAA19lTdjs22jtB7o2,0,FALSE
0JzJk6,0QIYINh2AwmOmdu8CRYvlw,0,FALSE
0JzJk6,3duP6mBVDsHM8ioN7o7dAK,0,FALSE
0JzJk6,4sNG6zQBmtq7M8aeeKJRMQ,0,FALSE
0JzJk6,3ZOEytgrvLwQaqXreDs2Jx,0,FALSE
0JzJk6,2obblQ6tcePeOEVJV6nEGD,0,FALSE
0JzJk6,7N2PNxzZXxCdAHiAfsklhT,0,FALSE
0JzJk6,779mhz1mAry946r91qzR1r,0,FALSE
0JzJk6,2DlHlPMa4M17kufBvI2lEN,0,FALSE
0JzJk6,2tznHmp70DxMyr2XhWLOW0,0,FALSE
0JzJk6,7ACxUo21jtTHzy7ZEV56vU,0,FALSE
0JzJk6,70LcF31zb1H0PyJoS1Sx1r,0,FALSE
0JzJk6,0sDeU2murnLh4yVHQ5IV70,0,FALSE
0JzJk6,0JJP0IS4w0fJx01EcrfkDe,0,FALSE
0JzJk6,5lDriBxJd22IhOH9zTcFrV,0,FALSE
0JzJk6,3pKsUMqpVr4ZJ13Mm91Xig,0,FALSE
0JzJk6,0ofHAoxe9vBkTCp2UQIavz,0,FALSE
0JzJk6,3qhlB30KknSejmIvZZLjOD,1,TRUE
0JzJk6,2qSkIjg1o9h3YT9RAgYN75,1,FALSE
0JzJk6,5UWwZ5lm5PKu6eKsHAGxOk,0,FALSE
0JzJk6,1JSTJqkT5qHq8MDJnJbRE1,0,FALSE
0JzJk6,2bVFvGBU2ihWJgMRPcav5r,0,FALSE
0JzJk6,2M9ro2krNb7nr7HSprkEgo,1,TRUE
0JzJk6,6Rqn2GFlmvmV4w9Ala0I1e,0,FALSE
0JzJk6,7DSAEUvxU8FajXtRloy8M0,0,FALSE
0JzJk6,7EkWXAI1wn8Ii883ecd9xr,0,FALSE
0JzJk6,11qh54D0PKkBwelpDxxiEU,0,FALSE
0JzJk6,7GQjJEwqlp6m5HNWVQd6OR,0,FALSE
0JzJk6,3rUGC1vUpkDG9CZFHMur1t,0,FALSE
0JzJk6,4EWCNWgDS8707fNSZ1oaA5,0,FALSE
0JzJk6,3USxtqRwSYz57Ewm6wWRMp,1,TRUE
0JzJk6,4xqrdfXkTW4T0RauPLv3WA,0,FALSE
0JzJk6,2zYzyRzz6pRmhPzyfMEC8s,0,FALSE
0JzJk6,5WSL7UTa38jMWoBzObD4BD,0,FALSE
0JzJk6,6otiaV2fagE3s8IvP6WkwG,0,FALSE
0JzJk6,2xar08Fq5xra2KKZs5Bw9j,0,FALSE
0JzJk6,4aY0tZIaboefmkBEsjAovI,0,FALSE
0JzJk6,2Tc9VznHtQUmfOgE3L1RdN,0,FALSE
0JzJk6,7iL6o9tox1zgHpKUfh9vuC,1,TRUE
0JzJk6,1l1YTy9nJ0trwhsCGcimly,0,FALSE
0JzJk6,0Q0IVlqMV64kNLlwjPj0Hl,0,FALSE
0JzJk6,6HSXNV0b4M4cLJ7ljgVVeh,0,FALSE
0JzJk6,6jq6rcOikCZAmjliAgAmfT,0,FALSE
0JzJk6,76I3PmbGZazzNlEwlp1y85,0,FALSE
0JzJk6,6dBUzqjtbnIa1TwYbyw5CM,0,FALSE
0JzJk6,4xhsWYTOGcal8zt0J161CU,0,FALSE
0JzJk6,629DixmZGHc7ILtEntuiWE,0,FALSE
0JzJk6,6h5PAsRni4IRlxWr6uDPTP,0,FALSE
0JzJk6,7txxAtOMwLLnQTpKeBL6bp,0,FALSE
0JzJk6,003vvx7Niy0yvhvHt4a68B,0,FALSE
0JzJk6,745H5CctFr12Mo7cqa1BMH,0,FALSE
0JzJk6,3vkCueOmm7xQDoJ17W1Pm3,0,FALSE
0JzJk6,7GAaTpSoTWUTbP2Yxlt4Hd,1,TRUE
0JzJk6,5O2P9iiztwhomNh8xkR9lJ,1,TRUE
0JzJk6,68Dni7IE4VyPkTOH9mRWHr,0,FALSE
0JzJk6,6AI3ezQ4o3HUoP6Dhudph3,0,FALSE
0JzJk6,23oxJmDc1V9uLUSmN2LIvx,0,FALSE
0JzJk6,6MpCaSIOfqBqbMED4kXgNY,0,FALSE
0JzJk6,4UZifG6wVTl3dFIeHKLi8y,0,FALSE
0JzJk6,3eh51r6rFWAlGQRlHx9QnQ,0,FALSE
0JzJk6,4fiOTntQKr24p07FvQDHZE,0,FALSE
0JzJk6,52eIcoLUM25zbQupAZYoFh,0,FALSE
0JzJk6,7s25THrKz86DM225dOYwnr,0,FALSE
0JzJk6,56eGOeSsqdg3FLxdo83TwV,1,TRUE
0JzJk6,3dPQuX8Gs42Y7b454ybpMR,0,FALSE
0JzJk6,31Tp5iKrVUayn65qhg06nE,0,FALSE
0JzJk6,4TJUS843fKiqqIzycM74Oy,0,FALSE
0JzJk6,0jfNgP8sP2tnOloYDw0HoM,0,FALSE
0JzJk6,7qEHsqek33rTcFNT9PFqLf,0,FALSE
0JzJk6,3SdTKo2uVsxFblQjpScoHy,0,FALSE
0JzJk6,0mflMxspEfB0VbI1kyLiAv,1,TRUE
0JzJk6,6YUTL4dYpB9xZO5qExPf05,1,TRUE
0JzJk6,2aPTvyE09vUCRwVvj0I8WK,0,FALSE
0JzJk6,62AuGbAkt8Ox2IrFFb8GKV,0,FALSE
0JzJk6,7snQQk1zcKl8gZ92AnueZW,0,FALSE
0JzJk6,0BRHnOFm6sjxN1i9LJrUDu,0,FALSE
0JzJk6,383Xl5QTigwj3QiA3Qc6S7,0,FALSE
0JzJk6,6GG73Jik4jUlQCkKg9JuGO,0,FALSE
0JzJk6,4OROzZUy6gOWN4UGQVaZMF,0,FALSE
0JzJk6,31oMgUpAn5VNb3mXshUM8m,0,FALSE
0JzJk6,7uWFUpGuEfmxYeymkV95jn,0,FALSE
0JzJk6,0GO8y8jQk1PkHzS31d699N,0,FALSE
0JzJk6,2d8JP84HNLKhmd6IYOoupQ,0,FALSE
0JzJk6,1kuGVB7EU95pJObxwvfwKS,0,FALSE
0JzJk6,0nrRP2bk19rLc0orkWPQk2,1,TRUE
0JzJk6,7fcfNW0XxTWlwVlftzfDOR,0,FALSE
0JzJk6,46kspZSY3aKmwQe7O77fCC,0,FALSE
0JzJk6,1hlveB9M6ijHZRbzZ2teyh,0,FALSE
0JzJk6,4Ssi6tKwrTHi5qvDndrZRP,0,FALSE
0JzJk6,35PKfoynRpVFoAUE3D5Kc6,0,FALSE
0JzJk6,7GX5flRQZVHRAGd6B4TmDO,0,FALSE
1J5qrO,3zBhihYUHBmGd2bcQIobrF,0,FALSE
1J5qrO,5oQcOu1omDykbIPSdSQQNJ,0,FALSE
1J5qrO,3CIOopLwvyMvXk97ZEksKO,0,FALSE
1J5qrO,1k1Bqnv2R0uJXQN4u6LKYt,0,FALSE
1J5qrO,2SHnUyZq0zwmvRIl4WY77G,0,FALSE
1J5qrO,2dU4FegjbgW5qkdrUdzogT,0,FALSE
1J5qrO,1fDsrQ23eTAVFElUMaf38X,1,TRUE
1J5qrO,4Dvkj6JhhA12EX05fT7y2e,0,FALSE
1J5qrO,0ZUo4YjG4saFnEJhdWp9Bt,0,FALSE
1J5qrO,6UkMcAA19lTdjs22jtB7o2,0,FALSE
1J5qrO,0QIYINh2AwmOmdu8CRYvlw,0,FALSE
1J5qrO,3duP6mBVDsHM8ioN7o7dAK,0,FALSE
1J5qrO,4sNG6zQBmtq7M8aeeKJRMQ,0,FALSE
1J5qrO,3ZOEytgrvLwQaqXreDs2Jx,0,FALSE
1J5qrO,2obblQ6tcePeOEVJV6nEGD,0,FALSE
1J5qrO,7N2PNxzZXxCdAHiAfsklhT,0,FALSE
1J5qrO,779mhz1mAry946r91qzR1r,0,FALSE
1J5qrO,2DlHlPMa4M17kufBvI2lEN,0,FALSE
1J5qrO,2tznHmp70DxMyr2XhWLOW0,0,FALSE
1J5qrO,7ACxUo21jtTHzy7ZEV56vU,0,FALSE
1J5qrO,70LcF31zb1H0PyJoS1Sx1r,0,FALSE
1J5qrO,0sDeU2murnLh4yVHQ5IV70,0,FALSE
1J5qrO,0JJP0IS4w0fJx01EcrfkDe,0,FALSE
1J5qrO,5lDriBxJd22IhOH9zTcFrV,0,FALSE
1J5qrO,3pKsUMqpVr4ZJ13Mm91Xig,0,FALSE
1J5qrO,0ofHAoxe9vBkTCp2UQIavz,0,FALSE
1J5qrO,3qhlB30KknSejmIvZZLjOD,0,FALSE
1J5qrO,2qSkIjg1o9h3YT9RAgYN75,0,FALSE
1J5qrO,5UWwZ5lm5PKu6eKsHAGxOk,0,FALSE
1J5qrO,1JSTJqkT5qHq8MDJnJbRE1,0,FALSE
1J5qrO,2bVFvGBU2ihWJgMRPcav5r,0,FALSE
1J5qrO,2M9ro2krNb7nr7HSprkEgo,0,FALSE
1J5qrO,6Rqn2GFlmvmV4w9Ala0I1e,0,FALSE
1J5qrO,7DSAEUvxU8FajXtRloy8M0,0,FALSE
1J5qrO,7EkWXAI1wn8Ii883ecd9xr,0,FALSE
1J5qrO,11qh54D0PKkBwelpDxxiEU,0,FALSE
1J5qrO,7GQjJEwqlp6m5HNWVQd6OR,0,FALSE
1J5qrO,3rUGC1vUpkDG9CZFHMur1t,0,FALSE
1J5qrO,4EWCNWgDS8707fNSZ1oaA5,0,FALSE
1J5qrO,3USxtqRwSYz57Ewm6wWRMp,0,FALSE
1J5qrO,4xqrdfXkTW4T0RauPLv3WA,0,FALSE
1J5qrO,2zYzyRzz6pRmhPzyfMEC8s,0,FALSE
1J5qrO,5WSL7UTa38jMWoBzObD4BD,1,TRUE
1J5qrO,6otiaV2fagE3s8IvP6WkwG,1,TRUE
1J5qrO,2xar08Fq5xra2KKZs5Bw9j,0,FALSE
1J5qrO,4aY0tZIaboefmkBEsjAovI,0,FALSE
1J5qrO,2Tc9VznHtQUmfOgE3L1RdN,0,FALSE
1J5qrO,7iL6o9tox1zgHpKUfh9vuC,1,TRUE
1J5qrO,1l1YTy9nJ0trwhsCGcimly,0,FALSE
1J5qrO,0Q0IVlqMV64kNLlwjPj0Hl,0,FALSE
1J5qrO,6HSXNV0b4M4cLJ7ljgVVeh,0,FALSE
1J5qrO,6jq6rcOikCZAmjliAgAmfT,0,FALSE
1J5qrO,76I3PmbGZazzNlEwlp1y85,0,FALSE
1J5qrO,6dBUzqjtbnIa1TwYbyw5CM,0,FALSE
1J5qrO,4xhsWYTOGcal8zt0J161CU,0,FALSE
1J5qrO,629DixmZGHc7ILtEntuiWE,0,FALSE
1J5qrO,6h5PAsRni4IRlxWr6uDPTP,1,TRUE
1J5qrO,7txxAtOMwLLnQTpKeBL6bp,0,FALSE
1J5qrO,003vvx7Niy0yvhvHt4a68B,0,FALSE
1J5qrO,745H5CctFr12Mo7cqa1BMH,0,FALSE
1J5qrO,3vkCueOmm7xQDoJ17W1Pm3,0,FALSE
1J5qrO,7GAaTpSoTWUTbP2Yxlt4Hd,0,FALSE
1J5qrO,5O2P9iiztwhomNh8xkR9lJ,1,TRUE
1J5qrO,68Dni7IE4VyPkTOH9mRWHr,1,TRUE
1J5qrO,6AI3ezQ4o3HUoP6Dhudph3,1,TRUE
1J5qrO,23oxJmDc1V9uLUSmN2LIvx,0,FALSE
1J5qrO,6MpCaSIOfqBqbMED4kXgNY,0,FALSE
1J5qrO,4UZifG6wVTl3dFIeHKLi8y,0,FALSE
1J5qrO,3eh51r6rFWAlGQRlHx9QnQ,0,FALSE
1J5qrO,4fiOTntQKr24p07FvQDHZE,0,FALSE
1J5qrO,52eIcoLUM25zbQupAZYoFh,1,TRUE
1J5qrO,7s25THrKz86DM225dOYwnr,0,FALSE
1J5qrO,56eGOeSsqdg3FLxdo83TwV,0,FALSE
1J5qrO,3dPQuX8Gs42Y7b454ybpMR,0,FALSE
1J5qrO,31Tp5iKrVUayn65qhg06nE,0,FALSE
1J5qrO,4TJUS843fKiqqIzycM74Oy,0,FALSE
1J5qrO,0jfNgP8sP2tnOloYDw0HoM,0,FALSE
1J5qrO,7qEHsqek33rTcFNT9PFqLf,0,FALSE
1J5qrO,3SdTKo2uVsxFblQjpScoHy,0,FALSE
1J5qrO,0mflMxspEfB0VbI1kyLiAv,0,FALSE
1J5qrO,6YUTL4dYpB9xZO5qExPf05,0,FALSE
1J5qrO,2aPTvyE09vUCRwVvj0I8WK,0,FALSE
1J5qrO,62AuGbAkt8Ox2IrFFb8GKV,0,FALSE
1J5qrO,7snQQk1zcKl8gZ92AnueZW,0,FALSE
1J5qrO,0BRHnOFm6sjxN1i9LJrUDu,0,FALSE
1J5qrO,383Xl5QTigwj3QiA3Qc6S7,0,FALSE
1J5qrO,6GG73Jik4jUlQCkKg9JuGO,0,FALSE
1J5qrO,4OROzZUy6gOWN4UGQVaZMF,0,FALSE
1J5qrO,31oMgUpAn5VNb3mXshUM8m,0,FALSE
1J5qrO,7uWFUpGuEfmxYeymkV95jn,0,FALSE
1J5qrO,0GO8y8jQk1PkHzS31d699N,0,FALSE
1J5qrO,2d8JP84HNLKhmd6IYOoupQ,1,TRUE
1J5qrO,1kuGVB7EU95pJObxwvfwKS,0,FALSE
1J5qrO,0nrRP2bk19rLc0orkWPQk2,0,FALSE
1J5qrO,7fcfNW0XxTWlwVlftzfDOR,0,FALSE
1J5qrO,46kspZSY3aKmwQe7O77fCC,0,FALSE
1J5qrO,1hlveB9M6ijHZRbzZ2teyh,0,FALSE
1J5qrO,4Ssi6tKwrTHi5qvDndrZRP,1,TRUE
1J5qrO,35PKfoynRpVFoAUE3D5Kc6,0,FALSE
1J5qrO,7GX5flRQZVHRAGd6B4TmDO,0,FALSE
1JyvqM,3zBhihYUHBmGd2bcQIobrF,0,FALSE
1JyvqM,5oQcOu1omDykbIPSdSQQNJ,0,FALSE
1JyvqM,3CIOopLwvyMvXk97ZEksKO,0,FALSE
1JyvqM,1k1Bqnv2R0uJXQN4u6LKYt,0,FALSE
1JyvqM,2SHnUyZq0zwmvRIl4WY77G,0,FALSE
1JyvqM,2dU4FegjbgW5qkdrUdzogT,0,FALSE
1JyvqM,1fDsrQ23eTAVFElUMaf38X,0,FALSE
1JyvqM,4Dvkj6JhhA12EX05fT7y2e,1,TRUE
1JyvqM,0ZUo4YjG4saFnEJhdWp9Bt,0,FALSE
1JyvqM,6UkMcAA19lTdjs22jtB7o2,0,FALSE
1JyvqM,0QIYINh2AwmOmdu8CRYvlw,0,FALSE
1JyvqM,3duP6mBVDsHM8ioN7o7dAK,0,FALSE
1JyvqM,4sNG6zQBmtq7M8aeeKJRMQ,0,FALSE
1JyvqM,3ZOEytgrvLwQaqXreDs2Jx,0,FALSE
1JyvqM,2obblQ6tcePeOEVJV6nEGD,0,FALSE
1JyvqM,7N2PNxzZXxCdAHiAfsklhT,0,FALSE
1JyvqM,779mhz1mAry946r91qzR1r,0,FALSE
1JyvqM,2DlHlPMa4M17kufBvI2lEN,1,TRUE
1JyvqM,2tznHmp70DxMyr2XhWLOW0,0,FALSE
1JyvqM,7ACxUo21jtTHzy7ZEV56vU,0,FALSE
1JyvqM,70LcF31zb1H0PyJoS1Sx1r,1,TRUE
1JyvqM,0sDeU2murnLh4yVHQ5IV70,0,FALSE
1JyvqM,0JJP0IS4w0fJx01EcrfkDe,0,FALSE
1JyvqM,5lDriBxJd22IhOH9zTcFrV,0,FALSE
1JyvqM,3pKsUMqpVr4ZJ13Mm91Xig,0,FALSE
1JyvqM,0ofHAoxe9vBkTCp2UQIavz,0,FALSE
1JyvqM,3qhlB30KknSejmIvZZLjOD,1,TRUE
1JyvqM,2qSkIjg1o9h3YT9RAgYN75,1,TRUE
1JyvqM,5UWwZ5lm5PKu6eKsHAGxOk,0,FALSE
1JyvqM,1JSTJqkT5qHq8MDJnJbRE1,0,FALSE
1JyvqM,2bVFvGBU2ihWJgMRPcav5r,0,FALSE
1JyvqM,2M9ro2krNb7nr7HSprkEgo,0,FALSE
1JyvqM,6Rqn2GFlmvmV4w9Ala0I1e,0,FALSE
1JyvqM,7DSAEUvxU8FajXtRloy8M0,1,TRUE
1JyvqM,7EkWXAI1wn8Ii883ecd9xr,1,TRUE
1JyvqM,11qh54D0PKkBwelpDxxiEU,0,FALSE
1JyvqM,7GQjJEwqlp6m5HNWVQd6OR,0,FALSE
1JyvqM,3rUGC1vUpkDG9CZFHMur1t,0,FALSE
1JyvqM,4EWCNWgDS8707fNSZ1oaA5,1,TRUE
1JyvqM,3USxtqRwSYz57Ewm6wWRMp,0,FALSE
1JyvqM,4xqrdfXkTW4T0RauPLv3WA,1,TRUE
1JyvqM,2zYzyRzz6pRmhPzyfMEC8s,1,TRUE
1JyvqM,5WSL7UTa38jMWoBzObD4BD,0,FALSE
1JyvqM,6otiaV2fagE3s8IvP6WkwG,0,FALSE
1JyvqM,2xar08Fq5xra2KKZs5Bw9j,0,FALSE
1JyvqM,4aY0tZIaboefmkBEsjAovI,0,FALSE
1JyvqM,2Tc9VznHtQUmfOgE3L1RdN,0,FALSE
1JyvqM,7iL6o9tox1zgHpKUfh9vuC,0,FALSE
1JyvqM,1l1YTy9nJ0trwhsCGcimly,0,FALSE
1JyvqM,0Q0IVlqMV64kNLlwjPj0Hl,1,TRUE
1JyvqM,6HSXNV0b4M4cLJ7ljgVVeh,0,FALSE
1JyvqM,6jq6rcOikCZAmjliAgAmfT,0,FALSE
1JyvqM,76I3PmbGZazzNlEwlp1y85,0,FALSE
1JyvqM,6dBUzqjtbnIa1TwYbyw5CM,1,TRUE
1JyvqM,4xhsWYTOGcal8zt0J161CU,0,FALSE
1JyvqM,629DixmZGHc7ILtEntuiWE,1,TRUE
1JyvqM,6h5PAsRni4IRlxWr6uDPTP,0,FALSE
1JyvqM,7txxAtOMwLLnQTpKeBL6bp,0,FALSE
1JyvqM,003vvx7Niy0yvhvHt4a68B,0,FALSE
1JyvqM,745H5CctFr12Mo7cqa1BMH,0,FALSE
1JyvqM,3vkCueOmm7xQDoJ17W1Pm3,1,TRUE
1JyvqM,7GAaTpSoTWUTbP2Yxlt4Hd,1,TRUE
1JyvqM,5O2P9iiztwhomNh8xkR9lJ,1,TRUE
1JyvqM,68Dni7IE4VyPkTOH9mRWHr,0,FALSE
1JyvqM,6AI3ezQ4o3HUoP6Dhudph3,0,FALSE
1JyvqM,23oxJmDc1V9uLUSmN2LIvx,0,FALSE
1JyvqM,6MpCaSIOfqBqbMED4kXgNY,1,TRUE
1JyvqM,4UZifG6wVTl3dFIeHKLi8y,0,FALSE
1JyvqM,3eh51r6rFWAlGQRlHx9QnQ,0,FALSE
1JyvqM,4fiOTntQKr24p07FvQDHZE,0,FALSE
1JyvqM,52eIcoLUM25zbQupAZYoFh,0,FALSE
1JyvqM,7s25THrKz86DM225dOYwnr,0,FALSE
1JyvqM,56eGOeSsqdg3FLxdo83TwV,0,FALSE
1JyvqM,3dPQuX8Gs42Y7b454ybpMR,0,FALSE
1JyvqM,31Tp5iKrVUayn65qhg06nE,0,FALSE
1JyvqM,4TJUS843fKiqqIzycM74Oy,0,FALSE
1JyvqM,0jfNgP8sP2tnOloYDw0HoM,0,FALSE
1JyvqM,7qEHsqek33rTcFNT9PFqLf,0,FALSE
1JyvqM,3SdTKo2uVsxFblQjpScoHy,1,TRUE
1JyvqM,0mflMxspEfB0VbI1kyLiAv,0,FALSE
1JyvqM,6YUTL4dYpB9xZO5qExPf05,0,FALSE
1JyvqM,2aPTvyE09vUCRwVvj0I8WK,0,FALSE
1JyvqM,62AuGbAkt8Ox2IrFFb8GKV,0,FALSE
1JyvqM,7snQQk1zcKl8gZ92AnueZW,0,FALSE
1JyvqM,0BRHnOFm6sjxN1i9LJrUDu,0,FALSE
1JyvqM,383Xl5QTigwj3QiA3Qc6S7,0,FALSE
1JyvqM,6GG73Jik4jUlQCkKg9JuGO,0,FALSE
1JyvqM,4OROzZUy6gOWN4UGQVaZMF,0,FALSE
1JyvqM,31oMgUpAn5VNb3mXshUM8m,0,FALSE
1JyvqM,7uWFUpGuEfmxYeymkV95jn,0,FALSE
1JyvqM,0GO8y8jQk1PkHzS31d699N,1,TRUE
